link,source,title,summary,publishDate,content,language,sentiment,confidence
https://finance.yahoo.com/news/warren-buffett-sold-133-billion-103700973.html,finance.yahoo.com,"Warren Buffett Has Sold $133 Billion Worth of Stock in 2024 So Far, but This Small $550 Million Purchase Is Sending a Big Message to Investors",,2024-12-07T10:37:00.000Z,"Warren Buffett has attracted a lot of attention this year thanks to some very big high-profile stock sales. The Oracle of Omaha has sold a total of $133 billion worth of equities from Berkshire Hathaway's portfolio through the first nine months of 2024.

Some of the biggest sales include Apple (NASDAQ: AAPL), of which he sold more than two-thirds of Berkshire's stake, and Bank of America (NYSE: BAC). Despite the sales, Berkshire still holds $300 billion in stock, but only a handful of companies are safe from getting a trim these days, it seems.

Are You Missing The Morning Scoop? Breakfast News delivers it all in a quick, Foolish, and free daily newsletter. Sign Up For Free »

Many see Buffett's massive stock sales as a big warning for investors that the stock market is overpriced and investors should reduce their exposure to equities. Indeed, Buffett's Apple and Bank of America sales suggest he thinks both stocks currently trade near or above their intrinsic values. Investors will be hard-pressed to earn solid returns buying stocks above their actual value, so it may be smart to trim positions like Apple or Bank of America.

But Buffett doesn't think every stock is overpriced right now. It's just that he faces a unique challenge as someone in charge of managing $600 billion in assets when you include Berkshire's cash and Treasury bill positions. His stock purchases this year tell the whole story.

Image source: The Motley Fool.

This small $550 million purchase speaks volumes

Berkshire's biggest equity purchase during the third quarter was about $550 million worth of Domino's Pizza (NYSE: DPZ). Yes, it pales in comparison to the $36 billion Buffett and his team sold in other stocks during the quarter, and the purchase accounts for just 0.2% of the entire equity portfolio. But the purchase accounts for 3.7% of the entire pizza purveyor.

Domino's may be a great stock to buy. Its fortressing strategy has enabled it to grow its market share around the world. It's showing strong profitability at the store level even as it cannibalizes itself by opening new locations near existing ones. It's producing strong operating margin expansion and is returning capital to shareholders. These are all signs of a great company.

Buffett's challenge is that Domino's market cap is currently less than $16 billion as of this writing. He could buy 20 companies the size of Domino's Pizza with Berkshire's cash pile if the market would let him.

He has run into similar problems with other stocks he found attractive in 2024: Ulta Beauty has a market cap of about $17 billion, Sirius XM has a market cap of about $9 billion, Pool Corp has a market cap around $14 billion, and Heico has a market cap of $32 billion. The market constrains how much of those stocks Buffett can actually buy.

Story Continues",en,neutral,0.8846017718315125
https://finance.yahoo.com/news/exclusive-tsmc-talks-nvidia-ai-090521536.html,finance.yahoo.com,"TSMC in talks with Nvidia for AI chip production in Arizona, sources say​",,2024-12-05T09:05:21.000Z,"TAIPEI/SINGAPORE (Reuters) - Taiwan Semiconductor Manufacturing Co (TSM, 2330.TW) is in discussions with Nvidia Corp (NVDA) to produce its Blackwell artificial intelligence chips at the contract manufacturer's new plant in Arizona, three sources familiar with the matter said.

TSMC is already making preparations to start production early next year, the sources said.

• USD (TSM) View Quote Details

Nvidia's Blackwell chips, which the company unveiled in March, have so far been manufactured at TSMC's facilities in Taiwan. The company has seen high demand from customers involved in generative AI and accelerated computing for the chips, which it says is 30 times speedier at tasks like serving up answers from chatbots.

Nvidia CEO Jensen Huang present NVIDIA Blackwell platform at an event ahead of the COMPUTEX forum, in Taipei, Taiwan June 2, 2024. REUTERS/Ann Wang · REUTERS / Reuters

The agreement, if finalised, would secure another customer for TSMC's Arizona facility, which is scheduled to start volume production next year.

TSMC and Nvidia declined to comment. The sources did not want to be identified as the talks were confidential.

Two of the sources said Apple (AAPL) and Advanced Micro Devices (AMD) are current customers at the Arizona plant. Apple and AMD did not immediately respond to requests for comment.

• USD (NVDA) View Quote Details

However, while TSMC plans to produce the front-end process of Nvidia's Blackwell chips in Arizona, the chips will still need to be shipped back to Taiwan for packaging. The Arizona facility does not have chip on wafer on substrate (CoWoS) capacity that is essential to the Blackwell chips, two of the sources said.

All of TSMC's CoWoS capacity is currently in Taiwan.

Taiwan's TSMC, the world's largest contract chipmaker, is investing tens of billions of dollars in building three facilities in Phoenix and the project has won significant subsidies from the U.S. government which wants to bring semiconductor manufacturing back to the United States.

(Reporting by Wen-Yee Lee in Taipei and Fanny Potkin in Singapore; Editing by Brenda Goh and Jacqueline Wong)",en,neutral,0.9999735355377197
https://finance.yahoo.com/news/warren-buffett-selling-apple-bank-114000687.html,finance.yahoo.com,Warren Buffett Is Selling Apple and Bank of America Stock and Piling Into This High-Yield Investment Instead,,2024-11-29T11:40:00.000Z,"Warren Buffett is one of the most successful investors of all time. He boasts a track record dating back nearly 70 years in which he has produced eye-popping returns for those willing to stick with him over the long run. If you'd bought shares of Berkshire Hathaway (NYSE: BRK.A) (NYSE: BRK.B) in 1965, when Buffett took control of the company, you'd have earned a cumulative return of 4,384,748% through the end of last year. By comparison, the S&P 500's cumulative return over that time was just 31,223%.

Buffett has overseen the growth of Berkshire's investable assets, reaching well over $600 billion today. But Buffett hasn't seen a lot to like in the stock market recently. In fact, he's made some big sales of two of Berkshire's largest stock holdings in recent quarters, Apple (NASDAQ: AAPL) and Bank of America (NYSE: BAC). At the same time, he's piled most of the money from those stock sales and Berkshire's ongoing operating income into one high-yield investment.

Start Your Mornings Smarter! Wake up with Breakfast news in your inbox every market day. Sign Up For Free »

Here's what investors need to know.

Image source: The Motley Fool.

$133 billion of sales in 2024 (so far)

Buffett (through Berkshire) sold off $133 billion worth of stock through the first nine months of 2024.

The bulk of that was Apple stock. Berkshire held 905.6 million shares of Apple at the start of the year. The stock made up nearly half of the entire equity portfolio Buffett and his team managed. But Buffett has significantly cut down on that position so far this year.

He sold 116 million shares in the first quarter, 389 million shares in the second quarter, and 100 million shares in the third quarter. The entire stake stands at 300 million shares today. That said, those shares are worth about $70 billion, as of this writing, accounting for over 23% of Berkshire's entire equity portfolio. That means Apple is still Berkshire's largest equity position. Buffett said it's extremely likely Apple will be the largest common stock holding in Berkshire's portfolio at the end of the year during Berkshire's shareholder meeting in May.

There's a chance Buffett will continue selling off Berkshire's stake in Apple during the fourth quarter, though. Shares hit a new all-time high in October, and continue to trade around that level as of this writing.

Buffett has also turned his attention to Berkshire's stake in Bank of America recently. Between July and October, Berkshire sold at least $10.5 billion worth of shares in the bank stock. Berkshire's stake in the company fell below 10% as a result of the sales, so investors will have to wait until Berkshire's next earnings report and 13F filing to see if Buffett continued to trim the position. Considering the stock currently trades at a price higher than every previous sale from Berkshire, there's a good chance Buffett continued selling.

Story Continues",en,neutral,0.9999943971633911
https://finance.yahoo.com/news/prediction-2-stocks-worth-more-144100348.html,finance.yahoo.com,Prediction: 2 Stocks That Will Be Worth More Than Apple 10 Years From Now,,2024-11-27T14:41:00.000Z,"iPhone maker Apple (NASDAQ: AAPL) has been one of the world's most valuable stocks for a long time.

It rose above several oil giants to the top spot in 2011 and hasn't dropped out of the Top 3 since then. Apple isn't always the top dog, occasionally passed by fellow tech giants like Nvidia (NASDAQ: NVDA) or Microsoft (NASDAQ: MSFT) for a while, but it never strays far from the top spot. And it's back on the throne as of this writing with a $3.54 trillion market cap on November 25.

Start Your Mornings Smarter! Wake up with Breakfast news in your inbox every market day. Sign Up For Free »

I'm not saying that the iPhone will go out of style and send Apple's stock tumbling down the rankings over the next decade. However, I could definitely imagine a couple of currently smaller names becoming more valuable than Cupertino's finest in 10 years or so. Read on to see why I expect Alphabet (NASDAQ: GOOG) (NASDAQ: GOOGL) and Amazon (NASDAQ: AMZN) to wrest away Apple's market cap crown over time.

Why Apple might lose its market crown

First of all, I have to assume that Apple's record-setting stock gains will slow down in the coming years. Otherwise, Amazon and Alphabet would have a hard time catching up. They are starting several steps behind the current leader, after all:

Tech Giant Market Cap 5-year Market Cap Change Apple $3.54 trillion 203% Amazon $2.10 trillion 145% Alphabet $2.03 trillion 130%

Data found on YCharts and Finviz, 11/25/24.

Apple didn't find its leading market position in a cereal box. Despite faltering sales of iPhones and iPads, the company maintained a solid foundation of hardware sales paired with soaring software and service revenues in recent years. This trio has stayed fairly close since 2020, but Apple always seems to find a way back up.

My mildly bearish thesis is that Apple is running out of truly innovative ideas. I know, you've heard it all before -- iPads are just larger iPhones without a phone service, the lucrative Apple ecosystem is bad for the customer, high prices don't always reflect superior products, and so on. Apple bears have been saying this stuff for years, but guess who's still the most valuable company in the world?

Still, Apple has seen more misses than home runs lately. The Apple Vision Pro virtual reality headset never found a market and is reportedly being discontinued after less than a year. The latest round of product introductions essentially featured slightly faster iPhones, MacBooks, and iPads with more memory. Only time will tell whether the highly touted Apple Intelligence set of artificial intelligence (AI) features will make a difference. Either way, Apple didn't lead the charge into the generative AI era.

Story Continues",en,neutral,0.9985378980636597
https://finance.yahoo.com/video/nvidia-releases-earnings-takeaways-mag-220716796.html,finance.yahoo.com,Nvidia releases earnings: Takeaways from Mag 7 Q3 results,,2024-11-20T22:07:16.000Z,"Nvidia released its third quarter earnings release, with revenue and earnings beating Wall Street expectations. The chipmaker's results close out the ""Magnificent Seven"" third quarter earnings, as Tesla (TSLA), Microsoft (MSFT), Meta (META), Alphabet (GOOG, GOOGL), Amazon (AMZN), and Apple (AAPL) have already released results for the quarter.

Yahoo Finance's Josh Schafer joins Asking for a Trend Josh Lipton to go over his takeaways from the Magnificent Seven earnings: earnings growth is not an issue, Nvidia is still the leader of the pack, and 2025 outperformance is uncertain.

To watch more expert insights and analysis on the latest market action, check out more Asking for a Trend here.

This post was written by Naomi Buchanan.",en,neutral,0.9998941421508789
https://finance.yahoo.com/news/billionaire-izzy-englander-just-sold-085200978.html,finance.yahoo.com,"Billionaire Izzy Englander Just Sold Apple, Amazon, and Nvidia but Bought 4 Other ""Magnificent Seven"" Stocks",,2024-11-20T08:52:00.000Z,"All billionaires don't think alike. For example, Warren Buffett is buying only a few stocks for Berkshire Hathaway's portfolio but has built a massive cash stockpile for the conglomerate. Meanwhile, Millennium Management hedge fund manager Israel ""Izzy"" Englander continues to buy and sell stocks with gusto.

Englander either added to or reduced Millennium's positions in many of its holdings in the third quarter of 2024. Some of his most notable trades involved buying and selling ""Magnificent Seven"" stocks.

Are You Missing The Morning Scoop? Wake up with Breakfast news in your inbox every market day. Sign Up For Free »

Not so magnificent?

Buffett trimmed Berkshire's position in Apple (NASDAQ: AAPL) by 25% in Q3. Englander made an even more emphatic move, slashing Millennium's stake in the iPhone maker by a whopping 90.4%. However, the hedge fund didn't completely exit its position with Apple. It still owns 1.22 million shares worth around $285 million at the end of Q3.

Englander hasn't explained publicly his rationale for selling most of his shares of Apple. Perhaps he decided to ""buy the rumor, sell the news"" with the company's launch of its new generative AI functionality. Notably, though, his hedge fund increased the number of call and put options that it owns for Apple.

Millennium drastically reduced its position in Amazon (NASDAQ: AMZN) in Q3 as well. It sold 86.9% of its stake in the e-commerce and cloud services leader. This was perhaps a surprising move considering Amazon's marked improvement in profitability and free cash flow in recent quarters.

Englander didn't take the axe as heavily to Millennium's stake in Nvidia (NASDAQ: NVDA). He sold 1.6 million shares of the chipmaker, reducing his fund's position by roughly 12.6%. Nvidia still ranked as his fourth-largest holding at the end of Q3, though.

Why sell Nvidia? My hunch is that Englander was simply taking some profits off the table. However, he perhaps could have been concerned about the reported delays in Nvidia's shipments of new GPUs based on its powerful Blackwell architecture.

Buying mode

Englander loaded up on Microsoft (NASDAQ: MSFT) during Q3. He bought 1.56 million additional shares of the tech giant, boosting Millennium's stake by 51.4%. Microsoft ranked as the hedge fund's third-largest holding at the end of the quarter.

He also added modestly to Millennium's position in Meta Platforms (NASDAQ: META) in Q3. The hedge fund owned 1.34 million shares at the end of the quarter, up 7.6% from three months earlier.

Story Continues",en,neutral,0.9999839067459106
https://finance.yahoo.com/video/dojs-reported-push-google-sell-223500261.html,finance.yahoo.com,DOJ's reported push for Google to sell Chrome is 'political move',,2024-11-19T22:35:00.000Z,"The US Justice Department (DOJ) is reportedly looking to force Alphabet's Google (GOOG, GOOGL) to divest from its Chrome browser as part of its ongoing antitrust case, according to a Bloomberg report. Former Federal Trade Commission (FTC) chief technologist and the Abundance Institute head of AI policy Neil Chilson joins Market Domination to discuss his read on the ongoing antitrust lawsuit.

A federal judge ruled that Google maintained a monopoly on search through its traffic acquisition agreements, violating antitrust laws. The DOJ is reportedly asking the same judge to force Alphabet to sell Chrome.

Chilson tells Yahoo Finance's Julie Hyman and Josh Lipton that he thinks the DOJ is ""trying to anchor everybody to a position right now, given that there's quite a lot of uncertainty going forward. The DOJ will be under... different leadership by the time [Judge Amit] Mehta decides this. So I think of this as more of a political move to leak these a trial balloon to say, 'Hey, we're going to be very aggressive in this space. What does everybody think about it?'""

The expert explains that ""the best remedy,"" in his view, would be to ""address what the judge saw as a competitive problem, without having potentially unintended consequences for other parts of the market, would be to restrict the ability of Google to enter those types of contracts.""

""The problem here is that those contracts involve Google paying billions and billions of dollars to other companies, such as Apple (AAPL) and Mozilla... And one assumes that there's a group of [companies] who would like to keep receiving that money from Google and have been trying to think of other remedies that we could get.""

Watch the video above for more from Chilson about the impact of the upcoming Trump administration on Alphabet's antitrust woes.

To watch more expert insights and analysis on the latest market action, check out more Market Domination here.

This post was written by Naomi Buchanan.",en,neutral,0.9132897257804871
https://finance.yahoo.com/news/billionaire-warren-buffett-sold-67-094100137.html,finance.yahoo.com,"Billionaire Warren Buffett Sold 67% of Berkshire's Stake in Apple and Is Piling Into a Beloved Consumer Brand Whose Stock Has Soared by 7,000% Since Its IPO",,2024-11-18T09:41:00.000Z,"There isn't a money manager who commands more attention from the investment community than billionaire Warren Buffett. In his nearly six decades as CEO of Berkshire Hathaway (NYSE: BRK.A)(NYSE: BRK.B), the aptly dubbed ""Oracle of Omaha"" has overseen a cumulative return in his company's Class A shares (BRK.A) of greater than 5,660,000%, as of the closing bell on Nov. 14.

Buffett's ability to consistently outperform Wall Street's major indexes over lengthy timelines has some investors eager to ride his coattails. Thanks to Form 13F filings with the Securities and Exchange Commission, this can be done with relative ease.

Start Your Mornings Smarter! Wake up with Breakfast news in your inbox every market day. Sign Up For Free »

Berkshire Hathaway CEO Warren Buffett. Image source: The Motley Fool.

A 13F is a required filing by institutional investors with at least $100 million in assets under management. It provides investors with a snapshot of which stocks Wall Street's smartest money managers purchased and sold in the latest quarter. Nov. 14 was the filing deadline to disclose trading activity for the September-ended quarter.

Consistent with Berkshire Hathaway's 13Fs over the last two years, Buffett and his team have been net sellers of equities and very selective buyers. Based on the latest round of 13Fs, one top holding continues to get the heave-ho, while another beloved consumer goods brand is suddenly a popular buy.

Shares of Berkshire's top holding continue to be shown to the door

Based on Berkshire Hathaway's consolidated cash flow statements, Buffett and his team have sold more stocks than they've purchased for eight consecutive quarters (dating back to Oct. 1, 2022), totaling an aggregate of $166.2 billion. No stock accounts for a greater percentage of this $166.2 billion than top consumer brand Apple (NASDAQ: AAPL).

Over the trailing year, ended Sept. 30, Berkshire Hathaway has sold 615,560,382 shares of Apple, which reduced its stake in Wall Street's second-largest company by a staggering 67%. Keep in mind that even after dumping 615.56 million shares of Apple, it's still Berkshire's largest holding by almost $25 billion in market value.

During Berkshire Hathaway's annual shareholder meeting in early May, Buffett opined during the question-and-answer session with investors that the corporate income tax rate would likely head higher. He thus intimated that selling Apple's stock was a way for Berkshire to lock in sizable unrealized gains at a favorable tax rate.

However, with Donald Trump winning the presidency and Republicans controlling both houses of Congress, corporate income tax increases look to be firmly off the table for at least the next four years. Considering that Apple's stock has risen significantly on its artificial intelligence (AI) aspirations as Buffett has sold, it's fair to say that Berkshire Hathaway has missed out on a pretty penny in gains.

Story Continues",en,neutral,0.6659556031227112
https://finance.yahoo.com/video/ai-powered-brain-chips-could-180050347.html,finance.yahoo.com,How AI-powered brain chips could become a $400B industry,,2024-11-16T18:00:50.000Z,"A recent Morgan Stanley report stated that the brain-computer interface (BCI) industry could reach $400B in the US. These AI-fueled chips allow users to control computers with their brain activity and are primarily meant to help people with paralysis and severe neurological disorders.

While no product is actively being used in the market today, many companies are investing in the space, including big players like Meta (META) and Apple (AAPL), Tesla (TSLA) CEO Elon Musk’s Neuralink, and Precision Neuroscience.

Precision Neuroscience co-founder and CEO Michael Mager joined Yahoo Finance Senior Reporter Yasmin Khorram at the Yahoo Finance Invest conference to explain how he expects the industry to expand in the coming years.

Mager says there are about 400,000 people in the US who are severely paralyzed and primary candidates for the technology. “That creates a $2.5 to $3 billion initial market in the next few years,” according to Mager.

In the future, the CEO expects a portion of the roughly five million people in the US with less severe motor disabilities to use BCIs as well.

Click here for the full conversation. To see every interview from Yahoo Finance Invest, click here.

This post was written by Luke Brooks",en,neutral,0.9947904348373413
https://finance.yahoo.com/news/magnificent-7-shake-up-why-wall-street-is-reassessing-teslas-position-and-looking-toward-netflix-130053237.html,finance.yahoo.com,Magnificent 7 shake-up: Why Wall Street is reassessing Tesla's position and looking toward Netflix,,2024-10-27T13:00:53.000Z,"Tesla (TSLA) has work to do if it wants to remain among tech elites.

Despite a surprising third quarter earnings report that sent the EV maker's stock surging — resulting in its biggest intraday jump in over a decade — Wall Street is once again reevaluating its inclusion in the Magnificent Seven.

The group’s members — Nvidia (NVDA), Apple (AAPL), Alphabet (GOOG, GOOGL), Amazon (AMZN), Meta (META), Microsoft (MSFT), and Tesla — dominated markets in 2023 and have returned as a potential key driver as third quarter earnings season gets underway. The group is expected to lead with 18.1% year-over-year earnings growth in Q3, and four of the stocks — Nvidia, Alphabet, Amazon, and Meta — are projected to be in the top 10 contributors to S&P 500 earnings growth, according to FactSet.

The debate over Tesla has returned as concerns linger despite its earnings resurgence. Tesla's third quarter profits jumped 17%, a dramatic turnaround after two quarters of declines.

That’s not enough for Wall Street: Strategists tell me it's still at risk of falling behind the rest of Big Tech due to overhyped fundamentals.

Freedom Capital Markets chief global strategist Jay Woods likened Tesla to bitcoin, suggesting the stock trades more on “hopes and dreams” than fundamentals.

“Tesla had its moment in the sun … to me, it's more like a Cisco (CSCO) or an Intel (INTC) during the dot-com bubble, and now we're moving on to other things,” Woods warned on Yahoo Finance’s Morning Brief.

While CEO Elon Musk has often categorized Tesla as a tech company, the firm’s AI and robotics bets will likely take years to pay off. In the meantime, Tesla must rely on improving its core auto business — a stark contrast to its Magnificent Seven peers.

“I've been in the tech sector since 1990, and I remember the Four Horsemen … We didn't add an auto stock with Cisco, Intel, Dell (DELL), and Microsoft,” longtime tech investor Dan Morgan told me.

Tesla’s recent underperformance and high valuation further strain its standing among its Mag Seven peers. At nearly 73 times forward earnings per Yahoo Finance data, its forward price-to-earnings multiple far exceeds others in the group.

• USD (TSLA) View Quote Details

As of Friday afternoon, just over 40% of analysts covering Tesla rated the stock a Buy, according to Bloomberg data, making Tesla the least favored Magnificent Seven stock among analysts.

As far as Tesla’s replacement, Netflix has emerged as a strong contender.

Wealth Enhancement Group’s Ayako Yoshioka noted to me that Netflix “makes the most sense,” as shares of the original FAANG member recently hit an all-time high, buoyed by strong earnings and solid guidance.

Story Continues",en,neutral,0.9674758911132812
https://finance.yahoo.com/news/prediction-apples-next-big-move-085000273.html,finance.yahoo.com,Prediction: This Will Be Apple's Next Big Move,,2024-10-25T08:50:00.000Z,"Apple (NASDAQ: AAPL) brought about a revolution in the smartphone market in 2007 when it launched its first-ever iPhone, changing the fortunes of established smartphone companies such as Nokia and BlackBerry (known as Research in Motion at that time).

It's worth noting that Apple sold just 1.4 million iPhones in 2007. For comparison, the popular Nokia 3310 sold 7.4 million units in the fourth quarter of that year alone. The Nokia device was seven years old at that time, and it was simply a feature phone. However, Apple changed the game by infusing the internet, entertainment, and a touchscreen into the same device.

Apple has come a long way since then. It was the top seller of smartphones in 2023, according to IDC. The company shipped 234.6 million iPhones last year and controlled 20.1% of the market. It was slightly ahead of Samsung, which had a 19.4% share of the smartphone space last year. The two companies have long been involved in a fierce duel for smartphone supremacy and are now looking at artificial intelligence (AI) to unlock the next growth frontier in this space.

Samsung has been ahead of Apple in the generative AI smartphone market so far. However, Apple made its AI move in June this year when it introduced Apple Intelligence, a suite of generative AI features. Let's take a closer look at Apple Intelligence and see why the company could use this feature to boost its growth.

The monetization of Apple Intelligence

Apple says its generative AI platform will unlock ""new ways for users to enhance their writing and communicate more effectively."" From enabling users to proofread, rewrite, and summarize text to recording, transcribing, and summarizing audio to a more intelligent Siri, there are a bunch of tools that Apple Intelligence users will get access to.

Apple hasn't announced whether it will charge a fee for its generative AI features. However, there is a strong likelihood of the company heading in that direction. That's because Apple isn't just a hardware company. The tech giant has a flourishing services business that has generated $71 billion in revenue in the first nine months of fiscal 2024, accounting for nearly a quarter of its top line.

The important thing here is that the services business has a much fatter margin profile than Apple's product business. Apple's services business reported a 74% gross margin in the fiscal third quarter, compared to the product segment's gross margin of 35%. The services business currently has a range of offerings that include cloud storage, music, TV, gaming, fitness, and news.

Story Continues",en,neutral,0.8903312683105469
https://finance.yahoo.com/news/billionaire-warren-buffett-sold-56-090600109.html,finance.yahoo.com,Billionaire Warren Buffett Sold 56% of Berkshire's Stake in Apple and Is Piling Into Wall Street's Most Prominent Reverse Stock Split of 2024,,2024-10-23T09:06:00.000Z,"There's arguably not a billionaire money manager that garners more attention on Wall Street than Berkshire Hathaway's (NYSE: BRK.A)(NYSE: BRK.B) chief, Warren Buffett. The accurately dubbed ""Oracle of Omaha"" has led his company's Class A shares (BRK.A) to a mouthwatering aggregate return of more than 5,600,000% since he became CEO almost six decades ago.

Riding Buffett's coattails has been a surefire long-term investment strategy. Mirroring his trades is made simple thanks to required Form 13F filings with the Securities and Exchange Commission (SEC).

No later than 45 calendar days following the end to a quarter, institutional investors with at least $100 million in assets under management are required to file Form 13F with the SEC. This filing provides a concise snapshot of which stocks Wall Street's best money managers are buying and selling -- and there's no 13F more anticipated each quarter than Berkshire Hathaway.

Berkshire Hathaway CEO Warren Buffett. Image source: The Motley Fool.

Over the last two years, Buffett and his team have been decisive net sellers of stocks. Based on the seven quarters of cash flow statements from Berkshire Hathaway (from Oct. 1, 2022 through June 30, 2024), Buffett and his top investing aides, Todd Combs and Ted Weschler, have sold close to $132 billion more in stocks than they've purchased.

While no Warren Buffett stock has been given the heave-ho quite like Berkshire's No. 1 holding, Apple (NASDAQ: AAPL), the Oracle of Omaha is finding value in Wall Street's most prominent reverse stock split stock of 2024.

Buffett has sent over 515 million shares of Apple to the chopping block since October 2023

Amid Warren Buffett's selling spree, top holding Apple has been meaningfully reduced. In a three-quarter period from Oct. 1, 2023 through June 30, 2024, Berkshire's stake in Apple declined by more than 515 million shares, or 56%, to precisely 400 million shares.

Benign profit-taking may very well be the catalyst that enticed Buffett to ring the register. During Berkshire Hathaway's annual shareholder meeting in early May, he opined that the corporate tax rate would likely climb in the future. With his company sitting on a mammoth unrealized gain in Apple, he suggested that locking in some gains now at a lower tax rate would, eventually, be viewed favorably by Berkshire Hathaway's shareholders.

To add to this point, Berkshire's chief has continued to praise Apple's business, even as he sizably pared down his company's No. 1 position. He appreciates Apple's strong branding and the loyalty of its customer base.

Story Continues",en,neutral,0.9999942779541016
https://finance.yahoo.com/news/nvidia-dominates-market-bofa-raises-211015073.html,finance.yahoo.com,"Nvidia Dominates Market, BofA Raises EPS Projections and Price Target Amid Strong Free Cash Flow",,2024-10-18T21:10:15.000Z,"NEW YORK, Oct. 17, 2024 With a commanding 80% to 85% share in a $400 billion total addressable market, semiconductor giant Nvidia (NVDA, Financials) keeps dominating the business, compelling BofA Securities to raise its EPS projections for the next years.

From $2.81, BofA raised its EPS projection for Nvidia's fiscal year 2025 to $2.87; from $3.90, it raised its projection for 2026 to $4.47. Also, its 2027 projection, that is expected to jump from $5.67 from $4.72, also represents a massive bump. Apart from the EPS changes, BofA underlined its Buy recommendation on Nvidia and raised its price target from $165 to $190.

Moreover, this week, the stock has reached new highs, reflecting investors' hope for the company's future. Under the direction of Vivek Arya, BofA analysts underscored Nvidia's robust free cash flow (FCF), with margins at 45% to 50%, roughly double the Mag-7 average of 23% to 25%. ""In dollar terms, NVDA could take in $200 billion of FCF over the next two years, rivaling Apple (AAPL) and providing growth optionality,"" Arya stated in a Thursday note to investors.

This article first appeared on GuruFocus.

",en,positive,1
https://finance.yahoo.com/news/nvidia-stock-tumbles-from-record-high-on-news-of-possible-us-chip-export-cap-asmls-dismal-earnings-163259227.html,finance.yahoo.com,"Nvidia stock tumbles from record high on news of possible US chip export cap, ASML's dismal earnings",,2024-10-15T16:32:59.000Z,"Nvidia (NVDA) stock sank more than 4% Tuesday, partially reversing its two week-rally and coming down from a record close the day before.

The stock's tumble began before the market opened in response to a Bloomberg report that Biden administration officials are considering capping US chip exports to certain countries. Bloomberg, citing unnamed sources, reported that potential regulations would focus on Persian Gulf countries in the interest of national security.

The stocks of fellow chipmakers Advanced Micro Devices (AMD) and Intel (INTC) also fell on the news. Intel declined to comment on the report. Nvidia and AMD did not immediately respond to requests from Yahoo Finance.

""While NVDIA has not disclosed its sales to the Gulf region, the level of investment in AI from that region has been very substantial,"" DA Davidson analyst Gil Luria told Yahoo Finance. ""More importantly, if the government continues to narrow the geographies chip companies can sell into, they are significantly narrowing the market for AI services for NVDIA customers Microsoft, Google and Amazon.""

Adding to the woes of chip stocks Tuesday was a dismal earnings report from semiconductor equipment supplier ASML (ASML). The Dutch company — which sells equipment to Nvidia's chip manufacturer TSMC as well as Intel — reported booking orders worth just €2.6 billion ($2.8 billion) for the third quarter, far lower than the €5.39 billion forecast by Wall Street analysts tracked by Bloomberg.

The PHLX Semiconductor index (^SOX) fell 4.4% Tuesday, far underperforming the S&P 500 (^GSPC), which was down 0.5% midday.

Nvidia’s decline Tuesday partially reverses a two-week winning streak that saw the stock rally to a new record closing price Monday, nearly eclipsing Apple (AAPL) as Wall Street’s most valuable company. Shares closed above $138 Monday, ahead of its previous record of $135.58 in June. Nvidia's tear was fueled by industry leaders' comments about intense demand for its AI chips and renewed bullishness over AI.

Nvidia stock has been more volatile since its 10-for-1 stock split in June, and news of heightened trade tensions focused on the AI chip sector — which Nvidia leads — has pushed shares down various times over the past two years. For example, Nvidia shares experienced a similar decline this time last year — when the Biden administration tightened export controls on US chips — before extending its historic rally.

Nvidia office building in Santa Clara, Calif. (AP Photo/Jeff Chiu, File) (ASSOCIATED PRESS)

Despite Tuesday’s decline, Nvidia shares are up 186% from last year. While demand for its AI chips is strong in the near term, a potential slowdown in AI spending by Big Tech companies is another cause for concern to investors, in addition to geopolitical risks. DA Davidson's Gil Luria recently told Yahoo Finance that AI spending could ease as soon as 2025, which would be bad news for Nvidia shares.

Story continues

Nvidia is set to report earnings on Nov. 19. Wall Street analysts expect the company to report revenues of $33 billion, up 82% from the prior year, according to Bloomberg consensus estimates. Some 90% of Wall Street analysts covering the stock tracked by Bloomberg recommend buying Nvidia shares.

Laura Bratton is a reporter for Yahoo Finance. Follow her on X @LauraBratton5.

Click here for the latest stock market news and in-depth analysis, including events that move stocks

Read the latest financial and business news from Yahoo Finance

StockStory aims to help individual investors beat the market.",en,negative,0.9999996423721313
